field_scale,station_m,b_perp_t,hartmann,total_pressure_drop_pa,hydraulic_pressure_drop_pa,mhd_pressure_drop_pa,curvature_pressure_drop_pa,total_pressure_gradient_pa_per_m
1.000000000000e+01,2.902471506535e+00,4.493643343449e-01,1.129684419420e+03,1.215584991166e+04,3.189284205589e+01,1.210893398015e+04,1.502308945433e+01,1.120064829428e+04
1.000000000000e+01,2.922243370369e+00,4.493643715978e-01,1.129684513073e+03,1.237730762289e+04,3.211009860053e+01,1.232971919041e+04,1.547833388409e+01,1.120065014574e+04
1.000000000000e+01,2.942015234204e+00,4.493642970920e-01,1.129684325768e+03,1.259876531582e+04,3.232735514517e+01,1.255050438236e+04,1.593357831385e+01,1.120064644282e+04
1.000000000000e+01,2.961787098038e+00,4.493643343449e-01,1.129684419420e+03,1.282022299045e+04,3.254461168981e+01,1.277128955602e+04,1.638882274360e+01,1.120064829428e+04
1.000000000000e+01,2.981558961872e+00,4.493644088507e-01,1.129684606725e+03,1.304168071999e+04,3.276186823445e+01,1.299207478458e+04,1.684406717336e+01,1.120065199720e+04
1.000000000000e+01,3.001330825707e+00,4.493642970920e-01,1.129684325768e+03,1.326313843122e+04,3.297912477908e+01,1.321285999484e+04,1.729931160312e+01,1.120064644282e+04
1.000000000000e+01,3.021102689541e+00,4.493644088507e-01,1.129684606725e+03,1.348459614246e+04,3.319638132372e+01,1.343364520510e+04,1.775455603288e+01,1.120065199720e+04
1.000000000000e+01,3.040874553376e+00,4.493643715978e-01,1.129684513073e+03,1.370605389030e+04,3.341363786836e+01,1.365443045197e+04,1.820980046263e+01,1.120065014574e+04
1.000000000000e+01,3.060646417210e+00,4.493643343449e-01,1.129684419420e+03,1.392751160153e+04,3.363089441300e+01,1.387521566223e+04,1.866504489239e+01,1.120064829428e+04
1.000000000000e+01,3.080418281044e+00,4.493643715978e-01,1.129684513073e+03,1.414896931277e+04,3.384815095764e+01,1.409600087249e+04,1.912028932215e+01,1.120065014574e+04
1.000000000000e+01,3.100190144879e+00,4.493643715978e-01,1.129684513073e+03,1.437042704231e+04,3.406540750228e+01,1.431678610105e+04,1.957553375191e+01,1.120065014574e+04
1.000000000000e+01,3.119962008713e+00,4.493644088507e-01,1.129684606725e+03,1.459188479015e+04,3.428266404691e+01,1.453757134792e+04,2.003077818166e+01,1.120065199720e+04
1.000000000000e+01,3.139733872548e+00,4.493643343449e-01,1.129684419420e+03,1.481334251969e+04,3.449992059155e+01,1.475835657648e+04,2.048602261142e+01,1.120064829428e+04
1.000000000000e+01,3.159505736382e+00,4.493644088507e-01,1.129684606725e+03,1.503480024923e+04,3.471717713619e+01,1.497914180505e+04,2.094126704118e+01,1.120065199720e+04
1.000000000000e+01,3.179277600216e+00,4.493643343449e-01,1.129684419420e+03,1.525625797876e+04,3.493443368083e+01,1.519992703361e+04,2.139651147094e+01,1.120064829428e+04
1.000000000000e+01,3.199049464051e+00,4.493643343449e-01,1.129684419420e+03,1.547771567169e+04,3.515169022547e+01,1.542071222557e+04,2.185175590069e+01,1.120064829428e+04
1.000000000000e+01,3.218821327885e+00,4.493644088507e-01,1.129684606725e+03,1.569917340123e+04,3.536894677011e+01,1.564149745413e+04,2.230700033045e+01,1.120065199720e+04
1.000000000000e+01,3.238593191720e+00,4.493643343449e-01,1.129684419420e+03,1.592063113077e+04,3.558620331474e+01,1.586228268270e+04,2.276224476021e+01,1.120064829428e+04
1.000000000000e+01,3.258365055554e+00,4.493643715978e-01,1.129684513073e+03,1.614208884201e+04,3.580345985938e+01,1.608306789296e+04,2.321748918997e+01,1.120065014574e+04
1.000000000000e+01,3.278136919388e+00,4.493643715978e-01,1.129684513073e+03,1.636354657154e+04,3.602071640402e+01,1.630385312152e+04,2.367273361973e+01,1.120065014574e+04
1.000000000000e+01,3.297908783223e+00,4.493643343449e-01,1.129684419420e+03,1.658500428278e+04,3.623797294866e+01,1.652463833178e+04,2.412797804948e+01,1.120064829428e+04
1.000000000000e+01,3.317680647057e+00,4.493643715978e-01,1.129684513073e+03,1.680646199401e+04,3.645522949330e+01,1.674542354204e+04,2.458322247924e+01,1.120065014574e+04
1.000000000000e+01,3.337452510891e+00,4.493642970920e-01,1.129684325768e+03,1.702791968694e+04,3.667248603794e+01,1.696620873400e+04,2.503846690900e+01,1.120064644282e+04
1.000000000000e+01,3.357224374726e+00,4.493643343449e-01,1.129684419420e+03,1.724937736157e+04,3.688974258257e+01,1.718699390765e+04,2.549371133876e+01,1.120064829428e+04
1.000000000000e+01,3.376996238560e+00,4.493644088507e-01,1.129684606725e+03,1.747083509111e+04,3.710699912721e+01,1.740777913622e+04,2.594895576851e+01,1.120065199720e+04
1.000000000000e+01,3.396768102395e+00,4.493643715978e-01,1.129684513073e+03,1.769229283895e+04,3.732425567185e+01,1.762856438308e+04,2.640420019827e+01,1.120065014574e+04
1.000000000000e+01,3.416539966229e+00,4.493644088507e-01,1.129684606725e+03,1.791375058679e+04,3.754151221649e+01,1.784934962995e+04,2.685944462803e+01,1.120065199720e+04
1.000000000000e+01,3.436311830063e+00,4.493642970920e-01,1.129684325768e+03,1.813520829803e+04,3.775876876113e+01,1.807013484021e+04,2.731468905779e+01,1.120064644282e+04
1.000000000000e+01,3.456083693898e+00,4.493642970920e-01,1.129684325768e+03,1.835666595435e+04,3.797602530576e+01,1.829091999556e+04,2.776993348754e+01,1.120064644282e+04
1.000000000000e+01,3.475855557732e+00,4.493643715978e-01,1.129684513073e+03,1.857812364728e+04,3.819328185040e+01,1.851170518752e+04,2.822517791730e+01,1.120065014574e+04
1.000000000000e+01,3.495627421567e+00,4.493643343449e-01,1.129684419420e+03,1.879958135852e+04,3.841053839504e+01,1.873249039778e+04,2.868042234706e+01,1.120064829428e+04
1.000000000000e+01,3.515399285401e+00,4.493644088507e-01,1.129684606725e+03,1.902103908806e+04,3.862779493968e+01,1.895327562634e+04,2.913566677682e+01,1.120065199720e+04
1.000000000000e+01,3.535171149235e+00,4.493644088507e-01,1.129684606725e+03,1.924249685420e+04,3.884505148432e+01,1.917406089151e+04,2.959091120658e+01,1.120065199720e+04
1.000000000000e+01,3.554943013070e+00,4.493643715978e-01,1.129684513073e+03,1.946395460204e+04,3.906230802896e+01,1.939484613838e+04,3.004615563633e+01,1.120065014574e+04
1.000000000000e+01,3.574714876904e+00,4.493643343449e-01,1.129684419420e+03,1.968541231328e+04,3.927956457359e+01,1.961563134864e+04,3.050140006609e+01,1.120064829428e+04
1.000000000000e+01,3.594486740739e+00,4.493643715978e-01,1.129684513073e+03,1.990687002451e+04,3.949682111823e+01,1.983641655890e+04,3.095664449585e+01,1.120065014574e+04
1.000000000000e+01,3.614258604573e+00,4.493643715978e-01,1.129684513073e+03,2.012832775405e+04,3.971407766287e+01,2.005720178746e+04,3.141188892561e+01,1.120065014574e+04
1.000000000000e+01,3.634030468407e+00,4.493644088507e-01,1.129684606725e+03,2.034978550189e+04,3.993133420751e+01,2.027798703433e+04,3.186713335536e+01,1.120065199720e+04
1.000000000000e+01,3.653802332242e+00,4.493644088507e-01,1.129684606725e+03,2.057124326804e+04,4.014859075215e+01,2.049877229950e+04,3.232237778512e+01,1.120065199720e+04
1.000000000000e+01,3.673574196076e+00,4.493644088507e-01,1.129684606725e+03,2.079270103418e+04,4.036584729679e+01,2.071955756467e+04,3.277762221488e+01,1.120065199720e+04
1.000000000000e+01,3.693346059910e+00,4.493644088507e-01,1.129684606725e+03,2.101415880033e+04,4.058310384142e+01,2.094034282984e+04,3.323286664464e+01,1.120065199720e+04
1.000000000000e+01,3.713117923745e+00,4.493643715978e-01,1.129684513073e+03,2.123561654817e+04,4.080036038606e+01,2.116112807671e+04,3.368811107439e+01,1.120065014574e+04
1.000000000000e+01,3.732889787579e+00,4.493643715978e-01,1.129684513073e+03,2.145707427771e+04,4.101761693070e+01,2.138191330527e+04,3.414335550415e+01,1.120065014574e+04
1.000000000000e+01,3.752661651414e+00,4.493643343449e-01,1.129684419420e+03,2.167853198894e+04,4.123487347534e+01,2.160269851553e+04,3.459859993391e+01,1.120064829428e+04
1.000000000000e+01,3.772433515248e+00,4.493643715978e-01,1.129684513073e+03,2.189998970018e+04,4.145213001998e+01,2.182348372579e+04,3.505384436367e+01,1.120065014574e+04
1.000000000000e+01,3.792205379082e+00,4.493644088507e-01,1.129684606725e+03,2.212144744802e+04,4.166938656462e+01,2.204426897266e+04,3.550908879342e+01,1.120065199720e+04
1.000000000000e+01,3.811977242917e+00,4.493644088507e-01,1.129684606725e+03,2.234290521416e+04,4.188664310925e+01,2.226505423783e+04,3.596433322318e+01,1.120065199720e+04
1.000000000000e+01,3.831749106751e+00,4.493643343449e-01,1.129684419420e+03,2.256436294370e+04,4.210389965389e+01,2.248583946640e+04,3.641957765294e+01,1.120064829428e+04
1.000000000000e+01,3.851520970586e+00,4.493643715978e-01,1.129684513073e+03,2.278582065494e+04,4.232115619853e+01,2.270662467666e+04,3.687482208270e+01,1.120065014574e+04
1.000000000000e+01,3.871292834420e+00,4.493642970920e-01,1.129684325768e+03,2.300727834787e+04,4.253841274317e+01,2.292740986861e+04,3.733006651246e+01,1.120064644282e+04
1.000000000000e+01,3.891064698254e+00,4.493642970920e-01,1.129684325768e+03,2.322873600419e+04,4.275566928781e+01,2.314819502396e+04,3.778531094221e+01,1.120064644282e+04
1.000000000000e+01,3.910836562089e+00,4.493644088507e-01,1.129684606725e+03,2.345019371543e+04,4.297292583245e+01,2.336898023422e+04,3.824055537197e+01,1.120065199720e+04
1.000000000000e+01,3.930608425923e+00,4.493643715978e-01,1.129684513073e+03,2.367165146327e+04,4.319018237708e+01,2.358976548109e+04,3.869579980173e+01,1.120065014574e+04
1.000000000000e+01,3.950380289758e+00,4.493644088507e-01,1.129684606725e+03,2.389310921111e+04,4.340743892172e+01,2.381055072796e+04,3.915104423149e+01,1.120065199720e+04
1.000000000000e+01,3.970152153592e+00,4.493643343449e-01,1.129684419420e+03,2.411456694065e+04,4.362469546636e+01,2.403133595652e+04,3.960628866124e+01,1.120064829428e+04
1.000000000000e+01,3.989924017426e+00,4.493642970920e-01,1.129684325768e+03,2.433602461528e+04,4.384195201100e+01,2.425212113018e+04,4.006153309100e+01,1.120064644282e+04
1.000000000000e+01,4.009695881261e+00,4.493643715978e-01,1.129684513073e+03,2.455748230821e+04,4.405920855564e+01,2.447290632213e+04,4.051677752076e+01,1.120065014574e+04
1.000000000000e+01,4.029467745095e+00,4.493643343449e-01,1.129684419420e+03,2.477894001944e+04,4.427646510027e+01,2.469369153239e+04,4.097202195052e+01,1.120064829428e+04
1.000000000000e+01,4.049239608930e+00,4.493643715978e-01,1.129684513073e+03,2.500039773068e+04,4.449372164491e+01,2.491447674265e+04,4.142726638027e+01,1.120065014574e+04
1.000000000000e+01,4.069011472764e+00,4.493643715978e-01,1.129684513073e+03,2.522185546022e+04,4.471097818955e+01,2.513526197122e+04,4.188251081003e+01,1.120065014574e+04
1.000000000000e+01,4.088783336598e+00,4.493643343449e-01,1.129684419420e+03,2.544331317145e+04,4.492823473419e+01,2.535604718148e+04,4.233775523979e+01,1.120064829428e+04
1.000000000000e+01,4.108555200433e+00,4.493644088507e-01,1.129684606725e+03,2.566477090099e+04,4.514549127883e+01,2.557683241004e+04,4.279299966955e+01,1.120065199720e+04
1.000000000000e+01,4.128327064267e+00,4.493643343449e-01,1.129684419420e+03,2.588622863053e+04,4.536274782347e+01,2.579761763860e+04,4.324824409931e+01,1.120064829428e+04
1.000000000000e+01,4.148098928101e+00,4.493643343449e-01,1.129684419420e+03,2.610768632346e+04,4.558000436810e+01,2.601840283056e+04,4.370348852906e+01,1.120064829428e+04
1.000000000000e+01,4.167870791936e+00,4.493644088507e-01,1.129684606725e+03,2.632914405300e+04,4.579726091274e+01,2.623918805913e+04,4.415873295882e+01,1.120065199720e+04
1.000000000000e+01,4.187642655770e+00,4.493643343449e-01,1.129684419420e+03,2.655060178253e+04,4.601451745738e+01,2.645997328769e+04,4.461397738858e+01,1.120064829428e+04
1.000000000000e+01,4.207414519605e+00,4.493644088507e-01,1.129684606725e+03,2.677205951207e+04,4.623177400202e+01,2.668075851625e+04,4.506922181834e+01,1.120065199720e+04
1.000000000000e+01,4.227186383439e+00,4.493643715978e-01,1.129684513073e+03,2.699351725991e+04,4.644903054666e+01,2.690154376312e+04,4.552446624809e+01,1.120065014574e+04
1.000000000000e+01,4.246958247273e+00,4.493643715978e-01,1.129684513073e+03,2.721497498945e+04,4.666628709130e+01,2.712232899168e+04,4.597971067785e+01,1.120065014574e+04
1.000000000000e+01,4.266730111108e+00,4.493643343449e-01,1.129684419420e+03,2.743643270069e+04,4.688354363593e+01,2.734311420194e+04,4.643495510761e+01,1.120064829428e+04
1.000000000000e+01,4.286501974942e+00,4.493643715978e-01,1.129684513073e+03,2.765789041192e+04,4.710080018057e+01,2.756389941220e+04,4.689019953737e+01,1.120065014574e+04
1.000000000000e+01,4.306273838777e+00,4.493644088507e-01,1.129684606725e+03,2.787934815976e+04,4.731805672521e+01,2.778468465907e+04,4.734544396712e+01,1.120065199720e+04
1.000000000000e+01,4.326045702611e+00,4.493642970920e-01,1.129684325768e+03,2.810080587100e+04,4.753531326985e+01,2.800546986933e+04,4.780068839688e+01,1.120064644282e+04
1.000000000000e+01,4.345817566445e+00,4.493644088507e-01,1.129684606725e+03,2.832226358223e+04,4.775256981449e+01,2.822625507959e+04,4.825593282664e+01,1.120065199720e+04
1.000000000000e+01,4.365589430280e+00,4.493643343449e-01,1.129684419420e+03,2.854372131177e+04,4.796982635913e+01,2.844704030816e+04,4.871117725640e+01,1.120064829428e+04
1.000000000000e+01,4.385361294114e+00,4.493642970920e-01,1.129684325768e+03,2.876517898640e+04,4.818708290376e+01,2.866782548181e+04,4.916642168615e+01,1.120064644282e+04
1.000000000000e+01,4.405133157949e+00,4.493643715978e-01,1.129684513073e+03,2.898663667933e+04,4.840433944840e+01,2.888861067377e+04,4.962166611591e+01,1.120065014574e+04
1.000000000000e+01,4.424905021783e+00,4.493643343449e-01,1.129684419420e+03,2.920809439057e+04,4.862159599304e+01,2.910939588403e+04,5.007691054567e+01,1.120064829428e+04
1.000000000000e+01,4.444676885617e+00,4.493643715978e-01,1.129684513073e+03,2.942955210180e+04,4.883885253768e+01,2.933018109429e+04,5.053215497543e+01,1.120065014574e+04
1.000000000000e+01,4.464448749452e+00,4.493643343449e-01,1.129684419420e+03,2.965100981304e+04,4.905610908232e+01,2.955096630455e+04,5.098739940519e+01,1.120064829428e+04
1.000000000000e+01,4.484220613286e+00,4.493643715978e-01,1.129684513073e+03,2.987246752427e+04,4.927336562696e+01,2.977175151481e+04,5.144264383494e+01,1.120065014574e+04
1.000000000000e+01,4.503992477120e+00,4.493643715978e-01,1.129684513073e+03,3.009392525381e+04,4.949062217159e+01,2.999253674337e+04,5.189788826470e+01,1.120065014574e+04
1.000000000000e+01,4.523764340955e+00,4.493643715978e-01,1.129684513073e+03,3.031538298335e+04,4.970787871623e+01,3.021332197194e+04,5.235313269446e+01,1.120065014574e+04
1.000000000000e+01,4.543536204789e+00,4.493643715978e-01,1.129684513073e+03,3.053684071288e+04,4.992513526087e+01,3.043410720050e+04,5.280837712422e+01,1.120065014574e+04
1.000000000000e+01,4.563308068624e+00,4.493643715978e-01,1.129684513073e+03,3.075829844242e+04,5.014239180551e+01,3.065489242906e+04,5.326362155397e+01,1.120065014574e+04
1.000000000000e+01,4.583079932458e+00,4.493643343449e-01,1.129684419420e+03,3.097975615366e+04,5.035964835015e+01,3.087567763932e+04,5.371886598373e+01,1.120064829428e+04
1.000000000000e+01,4.602851796292e+00,4.493643343449e-01,1.129684419420e+03,3.120121384659e+04,5.057690489479e+01,3.109646283128e+04,5.417411041349e+01,1.120064829428e+04
1.000000000000e+01,4.622623660127e+00,4.493643343449e-01,1.129684419420e+03,3.142267153952e+04,5.079416143942e+01,3.131724802324e+04,5.462935484325e+01,1.120064829428e+04
1.000000000000e+01,4.642395523961e+00,4.493643715978e-01,1.129684513073e+03,3.164412925075e+04,5.101141798406e+01,3.153803323350e+04,5.508459927300e+01,1.120065014574e+04
1.000000000000e+01,4.662167387796e+00,4.493643715978e-01,1.129684513073e+03,3.186558698029e+04,5.122867452870e+01,3.175881846206e+04,5.553984370276e+01,1.120065014574e+04
1.000000000000e+01,4.681939251630e+00,4.493642970920e-01,1.129684325768e+03,3.208704467322e+04,5.144593107334e+01,3.197960365402e+04,5.599508813252e+01,1.120064644282e+04
1.000000000000e+01,4.701711115464e+00,4.493643343449e-01,1.129684419420e+03,3.230850234785e+04,5.166318761798e+01,3.220038882767e+04,5.645033256228e+01,1.120064829428e+04
1.000000000000e+01,4.721482979299e+00,4.493643715978e-01,1.129684513073e+03,3.252996005909e+04,5.188044416261e+01,3.242117403793e+04,5.690557699204e+01,1.120065014574e+04
1.000000000000e+01,4.741254843133e+00,4.493642970920e-01,1.129684325768e+03,3.275141775202e+04,5.209770070725e+01,3.264195922989e+04,5.736082142179e+01,1.120064644282e+04
1.000000000000e+01,4.761026706968e+00,4.493643715978e-01,1.129684513073e+03,3.297287544495e+04,5.231495725189e+01,3.286274442185e+04,5.781606585155e+01,1.120065014574e+04
1.000000000000e+01,4.780798570802e+00,4.493642970920e-01,1.129684325768e+03,3.319433313788e+04,5.253221379653e+01,3.308352961380e+04,5.827131028131e+01,1.120064644282e+04
1.000000000000e+01,4.800570434636e+00,4.493643343449e-01,1.129684419420e+03,3.341579081251e+04,5.274947034117e+01,3.330431478746e+04,5.872655471107e+01,1.120064829428e+04
1.000000000000e+01,4.820342298471e+00,4.493643343449e-01,1.129684419420e+03,3.363724850544e+04,5.296672688581e+01,3.352509997941e+04,5.918179914082e+01,1.120064829428e+04
1.000000000000e+01,4.840114162305e+00,4.493644088507e-01,1.129684606725e+03,3.385870623498e+04,5.318398343044e+01,3.374588520798e+04,5.963704357058e+01,1.120065199720e+04
1.000000000000e+01,4.859886026140e+00,4.493642970920e-01,1.129684325768e+03,3.408016394621e+04,5.340123997508e+01,3.396667041824e+04,6.009228800034e+01,1.120064644282e+04
1.000000000000e+01,4.879657889974e+00,4.493643715978e-01,1.129684513073e+03,3.430162163915e+04,5.361849651972e+01,3.418745561020e+04,6.054753243010e+01,1.120065014574e+04
1.000000000000e+01,4.899429753808e+00,4.493643715978e-01,1.129684513073e+03,3.452307936868e+04,5.383575306436e+01,3.440824083876e+04,6.100277685985e+01,1.120065014574e+04
1.000000000000e+01,4.919201617643e+00,4.493643343449e-01,1.129684419420e+03,3.474453707992e+04,5.405300960900e+01,3.462902604902e+04,6.145802128961e+01,1.120064829428e+04
1.000000000000e+01,4.938973481477e+00,4.493642970920e-01,1.129684325768e+03,3.496599475455e+04,5.427026615364e+01,3.484981122267e+04,6.191326571937e+01,1.120064644282e+04
1.000000000000e+01,4.958745345311e+00,4.493643343449e-01,1.129684419420e+03,3.518745242917e+04,5.448752269827e+01,3.507059639633e+04,6.236851014913e+01,1.120064829428e+04
1.000000000000e+01,4.978517209146e+00,4.493643343449e-01,1.129684419420e+03,3.540891012211e+04,5.470477924291e+01,3.529138158828e+04,6.282375457888e+01,1.120064829428e+04
1.000000000000e+01,4.998289072980e+00,4.493644088507e-01,1.129684606725e+03,3.563036785164e+04,5.492203578755e+01,3.551216681685e+04,6.327899900864e+01,1.120065199720e+04
1.000000000000e+01,5.018060936815e+00,4.493643343449e-01,1.129684419420e+03,3.585182558118e+04,5.513929233219e+01,3.573295204541e+04,6.373424343840e+01,1.120064829428e+04
1.000000000000e+01,5.037832800649e+00,4.493644088507e-01,1.129684606725e+03,3.607328331072e+04,5.535654887683e+01,3.595373727397e+04,6.418948786816e+01,1.120065199720e+04
1.000000000000e+01,5.057604664483e+00,4.493643343449e-01,1.129684419420e+03,3.629471918006e+04,5.557380542147e+01,3.617452250254e+04,6.462287209510e+01,1.119843705077e+04
1.000000000000e+01,5.077376528318e+00,4.493644088507e-01,1.129684606725e+03,3.651601488562e+04,5.579106196610e+01,3.639530773110e+04,6.491609255343e+01,1.118647389342e+04
1.000000000000e+01,5.109066669163e+00,4.483820497990e-01,1.127214994363e+03,3.686962474878e+04,5.613927853065e+01,3.674840733523e+04,6.507813502766e+01,1.113023747063e+04
1.000000000000e+01,5.140756810008e+00,4.454478248954e-01,1.119838467338e+03,3.722002358405e+04,5.648749509520e+01,3.709843608896e+04,6.510000000000e+01,1.098382235528e+04
1.000000000000e+01,5.172446950853e+00,4.405996948481e-01,1.107650457389e+03,3.756433845314e+04,5.683571165974e+01,3.744240274148e+04,6.510000000000e+01,1.074627160499e+04
1.000000000000e+01,5.204137091698e+00,4.338999465108e-01,1.090807551238e+03,3.789975553178e+04,5.718392822429e+01,3.777747160355e+04,6.510000000000e+01,1.042227291324e+04
1.000000000000e+01,5.235827232543e+00,4.254336655140e-01,1.069523650845e+03,3.822366392236e+04,5.753214478884e+01,3.810103177757e+04,6.510000000000e+01,1.001994551467e+04
1.000000000000e+01,5.267517373388e+00,4.153065010905e-01,1.044064354262e+03,3.853373688932e+04,5.788036135339e+01,3.841075652797e+04,6.510000000000e+01,9.549103955745e+03
1.000000000000e+01,5.299207514233e+00,4.036423563957e-01,1.014741149191e+03,3.882797927065e+04,5.822857791793e+01,3.870465069273e+04,6.510000000000e+01,9.020859665929e+03
1.000000000000e+01,5.330897655078e+00,3.905803337693e-01,9.819037334917e+02,3.910476141355e+04,5.857679448248e+01,3.898108461907e+04,6.510000000000e+01,8.447168908291e+03
1.000000000000e+01,5.362587795923e+00,3.762717545033e-01,9.459325229939e+02,3.936283887007e+04,5.892501104703e+01,3.923881385902e+04,6.510000000000e+01,7.840386125151e+03
1.000000000000e+01,5.394277936769e+00,3.608768060803e-01,9.072302227846e+02,3.960135800643e+04,5.927322761157e+01,3.947698477882e+04,6.510000000000e+01,7.212821592069e+03
1.000000000000e+01,5.425968077614e+00,3.445612639189e-01,8.662135858032e+02,3.981984825020e+04,5.962144417612e+01,3.969512680603e+04,6.510000000000e+01,6.576340459161e+03
1.000000000000e+01,5.457658218459e+00,3.274933248758e-01,8.233054523915e+02,4.001820250590e+04,5.996966074067e+01,3.989313284516e+04,6.510000000000e+01,5.942017011602e+03
1.000000000000e+01,5.489348359304e+00,3.098405152559e-01,7.789269771490e+02,4.019664760524e+04,6.031787730521e+01,4.007122972793e+04,6.510000000000e+01,5.319851479789e+03
1.000000000000e+01,5.521038500149e+00,2.917669154704e-01,7.334906518332e+02,4.035570698738e+04,6.066609386976e+01,4.022994089351e+04,6.510000000000e+01,4.718562860007e+03
1.000000000000e+01,5.552728640994e+00,2.734305523336e-01,6.873937496956e+02,4.049615792911e+04,6.101431043431e+01,4.037004361868e+04,6.510000000000e+01,4.145452129453e+03
1.000000000000e+01,5.584418781839e+00,2.549814432859e-01,6.410134087330e+02,4.061898573747e+04,6.136252699885e+01,4.049252321047e+04,6.510000000000e+01,3.606347331184e+03
1.000000000000e+01,5.616108922684e+00,2.365595474839e-01,5.947014808092e+02,4.072533700556e+04,6.171074356340e+01,4.059852626199e+04,6.510000000000e+01,3.105599365819e+03
1.000000000000e+01,5.647799063529e+00,2.182936854661e-01,5.487818157362e+02,4.081647389719e+04,6.205896012795e+01,4.068931493706e+04,6.510000000000e+01,2.646151128372e+03
1.000000000000e+01,5.679489204374e+00,2.003002911806e-01,5.035471239212e+02,4.089373108118e+04,6.240717669249e+01,4.076622390449e+04,6.510000000000e+01,2.229635594729e+03
1.000000000000e+01,5.711179345219e+00,1.826828345656e-01,4.592575247549e+02,4.095847644199e+04,6.275539325704e+01,4.083062104873e+04,6.510000000000e+01,1.856516065033e+03
1.000000000000e+01,5.742869486064e+00,1.655316911638e-01,4.161402188286e+02,4.101207659476e+04,6.310360982159e+01,4.088387298494e+04,6.510000000000e+01,1.526249132257e+03
1.000000000000e+01,5.774559626909e+00,1.489239092916e-01,3.743889026066e+02,4.105586759989e+04,6.345182638614e+01,4.092731577350e+04,6.510000000000e+01,1.237449858104e+03
1.000000000000e+01,5.806249767754e+00,1.329236011952e-01,3.341647517763e+02,4.109113106139e+04,6.380004295068e+01,4.096223101844e+04,6.510000000000e+01,9.880663787831e+02
1.000000000000e+01,5.837939908599e+00,1.175825484097e-01,2.955979430985e+02,4.111907563842e+04,6.414825951523e+01,4.098982737890e+04,6.510000000000e+01,7.755469268337e+02
1.000000000000e+01,5.869630049445e+00,1.029406953603e-01,2.587888953011e+02,4.114082359021e+04,6.449647607978e+01,4.101122711413e+04,6.510000000000e+01,5.969904750458e+02
1.000000000000e+01,5.901320190290e+00,8.902704343200e-02,2.238105167354e+02,4.115740190999e+04,6.484469264432e+01,4.102745721735e+04,6.510000000000e+01,4.492857069099e+02
1.000000000000e+01,5.933010331135e+00,7.586066145450e-02,1.907107456959e+02,4.116973755913e+04,6.519290920887e+01,4.103944464992e+04,6.510000000000e+01,3.292308167321e+02
1.000000000000e+01,5.964700471980e+00,6.345147266984e-02,1.595145288264e+02,4.117865614283e+04,6.554112577342e+01,4.104801501706e+04,6.510000000000e+01,2.336309100815e+02
1.000000000000e+01,5.996390612825e+00,5.180138163269e-02,1.302266541029e+02,4.118488341657e+04,6.588934233796e+01,4.105389407423e+04,6.510000000000e+01,1.593792547377e+02
1.000000000000e+01,6.028080753670e+00,4.090528935194e-02,1.028343028606e+02,4.118904904982e+04,6.623755890251e+01,4.105771149092e+04,6.510000000000e+01,1.035184882901e+02
1.000000000000e+01,6.059770894515e+00,3.075196174905e-02,7.730923306399e+01,4.119169205405e+04,6.658577546706e+01,4.106000627859e+04,6.510000000000e+01,6.328444542117e+01
1.000000000000e+01,6.091461035360e+00,2.132505644113e-02,5.361036059955e+01,4.119326738255e+04,6.693399203160e+01,4.106123339052e+04,6.510000000000e+01,3.613628632954e+01
1.000000000000e+01,6.123151176205e+00,1.260394696146e-02,3.168583133400e+01,4.119415327066e+04,6.728220859615e+01,4.106177106206e+04,6.510000000000e+01,1.977309633703e+01
1.000000000000e+01,6.154841317050e+00,4.564664268401e-03,1.147538803099e+01,4.119465894236e+04,6.763042516070e+01,4.106192851720e+04,6.510000000000e+01,1.214040678947e+01
1.000000000000e+01,6.186531457895e+00,2.819543587975e-03,7.088222668708e+00,4.119503238214e+04,6.797864172525e+01,4.106195374041e+04,6.510000000000e+01,1.142779252818e+01
1.000000000000e+01,6.218221598740e+00,9.577407618053e-03,2.407722940524e+01,4.119546793854e+04,6.832685828979e+01,4.106204108025e+04,6.510000000000e+01,1.606065568646e+01
1.000000000000e+01,6.249911739585e+00,1.573906978592e-02,3.956740790132e+01,4.119611358785e+04,6.867507485434e+01,4.106233851300e+04,6.510000000000e+01,2.468699011818e+01
1.000000000000e+01,6.281601880430e+00,2.133556175977e-02,5.363677056109e+01,4.119707772965e+04,6.902329141889e+01,4.106295443823e+04,6.510000000000e+01,3.616106976488e+01
1.000000000000e+01,6.313292021276e+00,2.639835467562e-02,6.636443459372e+01,4.119843543544e+04,6.937150798343e+01,4.106396392745e+04,6.510000000000e+01,4.952525121369e+01
1.000000000000e+01,6.344982162121e+00,3.095890861005e-02,7.782948940533e+01,4.120023410328e+04,6.971972454798e+01,4.106541437873e+04,6.510000000000e+01,6.399067458251e+01
1.000000000000e+01,6.376672302966e+00,3.504844848067e-02,8.811043322161e+01,4.120249850669e+04,7.006794111253e+01,4.106733056558e+04,6.510000000000e+01,7.891834101980e+01
1.000000000000e+01,6.408362443811e+00,3.869762178510e-02,9.728431265688e+01,4.120523524485e+04,7.041615767707e+01,4.106971908718e+04,6.510000000000e+01,9.380024517773e+01
1.000000000000e+01,6.440052584656e+00,4.193629138172e-02,1.054262017729e+02,4.120843661295e+04,7.076437424162e+01,4.107257223871e+04,6.510000000000e+01,1.082416523253e+02
